"pupil","class","extrav","sex","texp","popular","popteach","Zextrav","Zsex","Ztexp","Zpopular","Zpopteach","Cextrav","Ctexp","Csex"
"1183",6,60,7,0,3,4,3,1.41400975130173,-1.010808374155,-1.71906534556452,-0.778613491558118,-1.4673656947884,1.785,-11.263,-0.5
"1184",7,60,8,1,3,5.3,6,2.20617207696097,0.988812544054697,-1.71906534556452,0.161697288343922,0.669056088451199,2.785,-11.263,0.5
"1185",8,60,5,1,3,3.7,5,-0.170314900016734,0.988812544054697,-1.71906534556452,-0.995608286920127,-0.0430845059620013,-0.215,-11.263,0.5
"1186",9,60,6,0,3,4.5,3,0.621847425642499,-1.010808374155,-1.71906534556452,-0.416955499288102,-1.4673656947884,0.785,-11.263,-0.5
"1187",10,60,7,0,3,3,3,1.41400975130173,-1.010808374155,-1.71906534556452,-1.50192947609815,-1.4673656947884,1.785,-11.263,-0.5
"1188",11,60,8,1,3,6,5,2.20617207696097,0.988812544054697,-1.71906534556452,0.668018477521944,-0.0430845059620013,2.785,-11.263,0.5
"1189",12,60,7,0,3,3.6,4,1.41400975130173,-1.010808374155,-1.71906534556452,-1.06793988537413,-0.755225100375202,1.785,-11.263,-0.5
"1190",13,60,6,1,3,5.7,5,0.621847425642499,0.988812544054697,-1.71906534556452,0.451023682159935,-0.0430845059620013,0.785,-11.263,0.5
"1191",14,60,7,1,3,5.1,6,1.41400975130173,0.988812544054697,-1.71906534556452,0.0170340914359159,0.669056088451199,1.785,-11.263,0.5
"1192",16,60,7,1,3,6.1,6,1.41400975130173,0.988812544054697,-1.71906534556452,0.740350075975947,0.669056088451199,1.785,-11.263,0.5
"1193",17,60,7,1,3,5.9,5,1.41400975130173,0.988812544054697,-1.71906534556452,0.595686879067941,-0.0430845059620013,1.785,-11.263,0.5
"1194",18,60,7,0,3,4.2,5,1.41400975130173,-1.010808374155,-1.71906534556452,-0.633950294650111,-0.0430845059620013,1.785,-11.263,-0.5
"1195",19,60,4,0,3,1.6,2,-0.962477225675968,-1.010808374155,-1.71906534556452,-2.51457185445419,-2.1795062892016,-1.215,-11.263,-0.5
"1196",20,60,5,0,3,2.7,2,-0.170314900016734,-1.010808374155,-1.71906534556452,-1.71892427146016,-2.1795062892016,-0.215,-11.263,-0.5
"1197",21,60,6,1,3,3.3,6,0.621847425642499,0.988812544054697,-1.71906534556452,-1.28493468073614,0.669056088451199,0.785,-11.263,0.5
"1198",22,60,4,0,3,1.4,2,-0.962477225675968,-1.010808374155,-1.71906534556452,-2.6592350513622,-2.1795062892016,-1.215,-11.263,-0.5
"1199",1,61,3,1,23,6.2,6,-1.7546395513352,0.988812544054697,1.33352338845753,0.81268167442995,0.669056088451199,-2.215,8.737,0.5
"1200",2,61,6,0,23,5.9,5,0.621847425642499,-1.010808374155,1.33352338845753,0.595686879067941,-0.0430845059620013,0.785,8.737,-0.5
"1201",3,61,4,1,23,5.6,7,-0.962477225675968,0.988812544054697,1.33352338845753,0.378692083705931,1.3811966828644,-1.215,8.737,0.5
"1202",4,61,3,1,23,4.8,5,-1.7546395513352,0.988812544054697,1.33352338845753,-0.199960703926093,-0.0430845059620013,-2.215,8.737,0.5
"1203",5,61,4,1,23,5.5,5,-0.962477225675968,0.988812544054697,1.33352338845753,0.306360485251928,-0.0430845059620013,-1.215,8.737,0.5
"1204",6,61,5,0,23,5.5,5,-0.170314900016734,-1.010808374155,1.33352338845753,0.306360485251928,-0.0430845059620013,-0.215,8.737,-0.5
"1205",7,61,4,1,23,4.4,6,-0.962477225675968,0.988812544054697,1.33352338845753,-0.489287097742105,0.669056088451199,-1.215,8.737,0.5
"1206",8,61,6,1,23,7.1,7,0.621847425642499,0.988812544054697,1.33352338845753,1.46366606051598,1.3811966828644,0.785,8.737,0.5
"1207",9,61,4,0,23,4.3,5,-0.962477225675968,-1.010808374155,1.33352338845753,-0.561618696196108,-0.0430845059620013,-1.215,8.737,-0.5
"1208",10,61,4,1,23,6.3,7,-0.962477225675968,0.988812544054697,1.33352338845753,0.885013272883953,1.3811966828644,-1.215,8.737,0.5
"1209",11,61,5,1,23,8.2,7,-0.170314900016734,0.988812544054697,1.33352338845753,2.25931364351001,1.3811966828644,-0.215,8.737,0.5
"1210",12,61,3,0,23,4.4,5,-1.7546395513352,-1.010808374155,1.33352338845753,-0.489287097742105,-0.0430845059620013,-2.215,8.737,-0.5
"1211",13,61,6,1,23,7.5,7,0.621847425642499,0.988812544054697,1.33352338845753,1.75299245433199,1.3811966828644,0.785,8.737,0.5
"1212",14,61,5,1,23,5.3,7,-0.170314900016734,0.988812544054697,1.33352338845753,0.161697288343922,1.3811966828644,-0.215,8.737,0.5
"1213",15,61,4,0,23,5.9,5,-0.962477225675968,-1.010808374155,1.33352338845753,0.595686879067941,-0.0430845059620013,-1.215,8.737,-0.5
"1214",16,61,5,0,23,6.4,6,-0.170314900016734,-1.010808374155,1.33352338845753,0.957344871337956,0.669056088451199,-0.215,8.737,-0.5
"1215",17,61,4,1,23,5.7,5,-0.962477225675968,0.988812544054697,1.33352338845753,0.451023682159935,-0.0430845059620013,-1.215,8.737,0.5
"1216",18,61,4,0,23,5.1,6,-0.962477225675968,-1.010808374155,1.33352338845753,0.0170340914359159,0.669056088451199,-1.215,8.737,-0.5
"1217",19,61,5,0,23,5.7,6,-0.170314900016734,-1.010808374155,1.33352338845753,0.451023682159935,0.669056088451199,-0.215,8.737,-0.5
"1218",1,62,5,1,25,6.6,7,-0.170314900016734,0.988812544054697,1.63878226185974,1.10200806824596,1.3811966828644,-0.215,10.737,0.5
"1219",2,62,5,0,25,5,5,-0.170314900016734,-1.010808374155,1.63878226185974,-0.0552975070180869,-0.0430845059620013,-0.215,10.737,-0.5
"1220",3,62,5,0,25,4.9,4,-0.170314900016734,-1.010808374155,1.63878226185974,-0.12762910547209,-0.755225100375202,-0.215,10.737,-0.5
"1221",4,62,6,0,25,5.4,4,0.621847425642499,-1.010808374155,1.63878226185974,0.234028886797926,-0.755225100375202,0.785,10.737,-0.5
"1222",5,62,3,0,25,4.9,4,-1.7546395513352,-1.010808374155,1.63878226185974,-0.12762910547209,-0.755225100375202,-2.215,10.737,-0.5
"1223",6,62,4,1,25,5.8,5,-0.962477225675968,0.988812544054697,1.63878226185974,0.523355280613938,-0.0430845059620013,-1.215,10.737,0.5
"1224",7,62,5,1,25,8.4,6,-0.170314900016734,0.988812544054697,1.63878226185974,2.40397684041802,0.669056088451199,-0.215,10.737,0.5
"1225",8,62,4,1,25,6.5,6,-0.962477225675968,0.988812544054697,1.63878226185974,1.02967646979196,0.669056088451199,-1.215,10.737,0.5
"1226",9,62,4,1,25,4.8,6,-0.962477225675968,0.988812544054697,1.63878226185974,-0.199960703926093,0.669056088451199,-1.215,10.737,0.5
"1227",10,62,6,1,25,6.7,6,0.621847425642499,0.988812544054697,1.63878226185974,1.17433966669997,0.669056088451199,0.785,10.737,0.5
"1228",11,62,4,1,25,6,7,-0.962477225675968,0.988812544054697,1.63878226185974,0.668018477521944,1.3811966828644,-1.215,10.737,0.5
"1229",12,62,6,1,25,5.2,5,0.621847425642499,0.988812544054697,1.63878226185974,0.0893656898899194,-0.0430845059620013,0.785,10.737,0.5
"1230",13,62,4,0,25,4.7,5,-0.962477225675968,-1.010808374155,1.63878226185974,-0.272292302380096,-0.0430845059620013,-1.215,10.737,-0.5
"1231",14,62,6,0,25,5.4,5,0.621847425642499,-1.010808374155,1.63878226185974,0.234028886797926,-0.0430845059620013,0.785,10.737,-0.5
"1232",15,62,5,0,25,4.7,5,-0.170314900016734,-1.010808374155,1.63878226185974,-0.272292302380096,-0.0430845059620013,-0.215,10.737,-0.5
"1233",16,62,5,1,25,6.9,7,-0.170314900016734,0.988812544054697,1.63878226185974,1.31900286360797,1.3811966828644,-0.215,10.737,0.5
"1234",17,62,4,0,25,5.2,6,-0.962477225675968,-1.010808374155,1.63878226185974,0.0893656898899194,0.669056088451199,-1.215,10.737,-0.5
"1235",18,62,5,0,25,4.8,6,-0.170314900016734,-1.010808374155,1.63878226185974,-0.199960703926093,0.669056088451199,-0.215,10.737,-0.5
"1236",19,62,5,1,25,7.5,6,-0.170314900016734,0.988812544054697,1.63878226185974,1.75299245433199,0.669056088451199,-0.215,10.737,0.5
"1237",20,62,5,0,25,4.8,4,-0.170314900016734,-1.010808374155,1.63878226185974,-0.199960703926093,-0.755225100375202,-0.215,10.737,-0.5
"1238",1,63,6,1,15,7.7,7,0.621847425642499,0.988812544054697,0.112487894848712,1.89765565124,1.3811966828644,0.785,0.737,0.5
"1239",2,63,5,0,15,4.8,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.199960703926093,-0.0430845059620013,-0.215,0.737,-0.5
"1240",3,63,3,1,15,5.1,6,-1.7546395513352,0.988812544054697,0.112487894848712,0.0170340914359159,0.669056088451199,-2.215,0.737,0.5
"1241",4,63,4,0,15,3.4,4,-0.962477225675968,-1.010808374155,0.112487894848712,-1.21260308228214,-0.755225100375202,-1.215,0.737,-0.5
"1242",5,63,6,0,15,5.5,5,0.621847425642499,-1.010808374155,0.112487894848712,0.306360485251928,-0.0430845059620013,0.785,0.737,-0.5
"1243",6,63,5,0,15,4.6,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.344623900834099,-0.0430845059620013,-0.215,0.737,-0.5
"1244",7,63,7,0,15,4.8,5,1.41400975130173,-1.010808374155,0.112487894848712,-0.199960703926093,-0.0430845059620013,1.785,0.737,-0.5
"1245",8,63,5,1,15,5.3,6,-0.170314900016734,0.988812544054697,0.112487894848712,0.161697288343922,0.669056088451199,-0.215,0.737,0.5
"1246",9,63,5,0,15,4.6,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.344623900834099,-0.0430845059620013,-0.215,0.737,-0.5
"1247",10,63,5,1,15,5.4,6,-0.170314900016734,0.988812544054697,0.112487894848712,0.234028886797926,0.669056088451199,-0.215,0.737,0.5
"1248",11,63,6,0,15,6.1,6,0.621847425642499,-1.010808374155,0.112487894848712,0.740350075975947,0.669056088451199,0.785,0.737,-0.5
"1249",12,63,5,1,15,5.8,4,-0.170314900016734,0.988812544054697,0.112487894848712,0.523355280613938,-0.755225100375202,-0.215,0.737,0.5
"1250",13,63,7,0,15,5.5,5,1.41400975130173,-1.010808374155,0.112487894848712,0.306360485251928,-0.0430845059620013,1.785,0.737,-0.5
"1251",14,63,5,0,15,4.6,5,-0.170314900016734,-1.010808374155,0.112487894848712,-0.344623900834099,-0.0430845059620013,-0.215,0.737,-0.5
"1252",15,63,6,1,15,6.4,6,0.621847425642499,0.988812544054697,0.112487894848712,0.957344871337956,0.669056088451199,0.785,0.737,0.5
"1253",16,63,5,1,15,6.5,7,-0.170314900016734,0.988812544054697,0.112487894848712,1.02967646979196,1.3811966828644,-0.215,0.737,0.5
"1254",17,63,4,0,15,4.2,3,-0.962477225675968,-1.010808374155,0.112487894848712,-0.633950294650111,-1.4673656947884,-1.215,0.737,-0.5
"1255",18,63,4,1,15,4.6,6,-0.962477225675968,0.988812544054697,0.112487894848712,-0.344623900834099,0.669056088451199,-1.215,0.737,0.5
"1256",19,63,4,0,15,3.1,4,-0.962477225675968,-1.010808374155,0.112487894848712,-1.42959787764415,-0.755225100375202,-1.215,0.737,-0.5
"1257",20,63,4,1,15,6.8,6,-0.962477225675968,0.988812544054697,0.112487894848712,1.24667126515397,0.669056088451199,-1.215,0.737,0.5
"1258",21,63,7,1,15,7.1,7,1.41400975130173,0.988812544054697,0.112487894848712,1.46366606051598,1.3811966828644,1.785,0.737,0.5
"1259",22,63,4,1,15,5.5,5,-0.962477225675968,0.988812544054697,0.112487894848712,0.306360485251928,-0.0430845059620013,-1.215,0.737,0.5
"1260",23,63,5,1,15,6.9,6,-0.170314900016734,0.988812544054697,0.112487894848712,1.31900286360797,0.669056088451199,-0.215,0.737,0.5
"1261",24,63,4,0,15,4.6,4,-0.962477225675968,-1.010808374155,0.112487894848712,-0.344623900834099,-0.755225100375202,-1.215,0.737,-0.5
"1262",25,63,4,0,15,4,4,-0.962477225675968,-1.010808374155,0.112487894848712,-0.778613491558118,-0.755225100375202,-1.215,0.737,-0.5
"1263",1,64,2,1,25,6.3,6,-2.54680187699444,0.988812544054697,1.63878226185974,0.885013272883953,0.669056088451199,-3.215,10.737,0.5
"1264",2,64,4,1,25,6.9,7,-0.962477225675968,0.988812544054697,1.63878226185974,1.31900286360797,1.3811966828644,-1.215,10.737,0.5
"1265",3,64,4,1,25,5.6,7,-0.962477225675968,0.988812544054697,1.63878226185974,0.378692083705931,1.3811966828644,-1.215,10.737,0.5
"1266",4,64,5,1,25,8.8,8,-0.170314900016734,0.988812544054697,1.63878226185974,2.69330323423403,2.0933372772776,-0.215,10.737,0.5
"1267",5,64,3,1,25,5.7,6,-1.7546395513352,0.988812544054697,1.63878226185974,0.451023682159935,0.669056088451199,-2.215,10.737,0.5
"1268",6,64,3,1,25,8.2,8,-1.7546395513352,0.988812544054697,1.63878226185974,2.25931364351001,2.0933372772776,-2.215,10.737,0.5
"1269",7,64,5,1,25,8.1,8,-0.170314900016734,0.988812544054697,1.63878226185974,2.18698204505601,2.0933372772776,-0.215,10.737,0.5
"1270",8,64,5,1,25,6.6,7,-0.170314900016734,0.988812544054697,1.63878226185974,1.10200806824596,1.3811966828644,-0.215,10.737,0.5
"1271",9,64,6,1,25,6.9,7,0.621847425642499,0.988812544054697,1.63878226185974,1.31900286360797,1.3811966828644,0.785,10.737,0.5
"1272",11,64,6,1,25,5.7,6,0.621847425642499,0.988812544054697,1.63878226185974,0.451023682159935,0.669056088451199,0.785,10.737,0.5
"1273",12,64,5,1,25,8.8,8,-0.170314900016734,0.988812544054697,1.63878226185974,2.69330323423403,2.0933372772776,-0.215,10.737,0.5
"1274",13,64,2,1,25,7.6,7,-2.54680187699444,0.988812544054697,1.63878226185974,1.82532405278599,1.3811966828644,-3.215,10.737,0.5
"1275",14,64,7,1,25,9.1,8,1.41400975130173,0.988812544054697,1.63878226185974,2.91029802959604,2.0933372772776,1.785,10.737,0.5
"1276",15,64,5,1,25,7.7,8,-0.170314900016734,0.988812544054697,1.63878226185974,1.89765565124,2.0933372772776,-0.215,10.737,0.5
"1277",16,64,5,1,25,6,7,-0.170314900016734,0.988812544054697,1.63878226185974,0.668018477521944,1.3811966828644,-0.215,10.737,0.5
"1278",17,64,5,1,25,7.4,7,-0.170314900016734,0.988812544054697,1.63878226185974,1.68066085587799,1.3811966828644,-0.215,10.737,0.5
"1279",18,64,3,1,25,5.6,6,-1.7546395513352,0.988812544054697,1.63878226185974,0.378692083705931,0.669056088451199,-2.215,10.737,0.5
"1280",19,64,6,1,25,8.9,9,0.621847425642499,0.988812544054697,1.63878226185974,2.76563483268803,2.8054778716908,0.785,10.737,0.5
"1281",20,64,6,1,25,6.4,7,0.621847425642499,0.988812544054697,1.63878226185974,0.957344871337956,1.3811966828644,0.785,10.737,0.5
"1282",1,65,5,0,22,6,6,-0.170314900016734,-1.010808374155,1.18089395175643,0.668018477521944,0.669056088451199,-0.215,7.737,-0.5
"1283",2,65,3,0,22,6.6,7,-1.7546395513352,-1.010808374155,1.18089395175643,1.10200806824596,1.3811966828644,-2.215,7.737,-0.5
"1284",3,65,4,0,22,5.3,6,-0.962477225675968,-1.010808374155,1.18089395175643,0.161697288343922,0.669056088451199,-1.215,7.737,-0.5
"1285",4,65,5,1,22,6.4,6,-0.170314900016734,0.988812544054697,1.18089395175643,0.957344871337956,0.669056088451199,-0.215,7.737,0.5
"1286",5,65,4,1,22,5.6,7,-0.962477225675968,0.988812544054697,1.18089395175643,0.378692083705931,1.3811966828644,-1.215,7.737,0.5
"1287",6,65,5,1,22,6.8,6,-0.170314900016734,0.988812544054697,1.18089395175643,1.24667126515397,0.669056088451199,-0.215,7.737,0.5
"1288",7,65,5,0,22,5.3,5,-0.170314900016734,-1.010808374155,1.18089395175643,0.161697288343922,-0.0430845059620013,-0.215,7.737,-0.5
"1289",8,65,4,0,22,5.1,6,-0.962477225675968,-1.010808374155,1.18089395175643,0.0170340914359159,0.669056088451199,-1.215,7.737,-0.5
"1290",9,65,7,0,22,5.3,5,1.41400975130173,-1.010808374155,1.18089395175643,0.161697288343922,-0.0430845059620013,1.785,7.737,-0.5
"1291",10,65,5,1,22,6.4,7,-0.170314900016734,0.988812544054697,1.18089395175643,0.957344871337956,1.3811966828644,-0.215,7.737,0.5
"1292",11,65,5,1,22,8.5,7,-0.170314900016734,0.988812544054697,1.18089395175643,2.47630843887202,1.3811966828644,-0.215,7.737,0.5
"1293",12,65,6,0,22,5.7,6,0.621847425642499,-1.010808374155,1.18089395175643,0.451023682159935,0.669056088451199,0.785,7.737,-0.5
"1294",13,65,4,0,22,5.2,6,-0.962477225675968,-1.010808374155,1.18089395175643,0.0893656898899194,0.669056088451199,-1.215,7.737,-0.5
"1295",14,65,4,1,22,7.5,8,-0.962477225675968,0.988812544054697,1.18089395175643,1.75299245433199,2.0933372772776,-1.215,7.737,0.5
"1296",15,65,5,0,22,6.7,5,-0.170314900016734,-1.010808374155,1.18089395175643,1.17433966669997,-0.0430845059620013,-0.215,7.737,-0.5
"1297",16,65,5,1,22,7.3,7,-0.170314900016734,0.988812544054697,1.18089395175643,1.60832925742398,1.3811966828644,-0.215,7.737,0.5
"1298",17,65,4,0,22,5.1,6,-0.962477225675968,-1.010808374155,1.18089395175643,0.0170340914359159,0.669056088451199,-1.215,7.737,-0.5
"1299",18,65,5,0,22,4.7,5,-0.170314900016734,-1.010808374155,1.18089395175643,-0.272292302380096,-0.0430845059620013,-0.215,7.737,-0.5
"1300",19,65,3,0,22,5.1,4,-1.7546395513352,-1.010808374155,1.18089395175643,0.0170340914359159,-0.755225100375202,-2.215,7.737,-0.5
"1301",20,65,5,1,22,7.4,7,-0.170314900016734,0.988812544054697,1.18089395175643,1.68066085587799,1.3811966828644,-0.215,7.737,0.5
"1302",21,65,4,1,22,7.9,7,-0.962477225675968,0.988812544054697,1.18089395175643,2.042318848148,1.3811966828644,-1.215,7.737,0.5
"1303",22,65,6,1,22,7,7,0.621847425642499,0.988812544054697,1.18089395175643,1.39133446206197,1.3811966828644,0.785,7.737,0.5
"1304",1,66,7,1,8,7.5,7,1.41400975130173,0.988812544054697,-0.955918162059008,1.75299245433199,1.3811966828644,1.785,-6.263,0.5
"1305",2,66,7,1,8,6.9,8,1.41400975130173,0.988812544054697,-0.955918162059008,1.31900286360797,2.0933372772776,1.785,-6.263,0.5
"1306",3,66,5,0,8,4.5,5,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.416955499288102,-0.0430845059620013,-0.215,-6.263,-0.5
"1307",4,66,5,0,8,4,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.778613491558118,-0.755225100375202,-0.215,-6.263,-0.5
"1308",5,66,5,1,8,6.2,6,-0.170314900016734,0.988812544054697,-0.955918162059008,0.81268167442995,0.669056088451199,-0.215,-6.263,0.5
"1309",6,66,5,1,8,5.2,4,-0.170314900016734,0.988812544054697,-0.955918162059008,0.0893656898899194,-0.755225100375202,-0.215,-6.263,0.5
"1310",7,66,6,1,8,7,6,0.621847425642499,0.988812544054697,-0.955918162059008,1.39133446206197,0.669056088451199,0.785,-6.263,0.5
"1311",8,66,6,1,8,6.3,7,0.621847425642499,0.988812544054697,-0.955918162059008,0.885013272883953,1.3811966828644,0.785,-6.263,0.5
"1312",9,66,5,1,8,5.5,6,-0.170314900016734,0.988812544054697,-0.955918162059008,0.306360485251928,0.669056088451199,-0.215,-6.263,0.5
"1313",10,66,6,1,8,6.6,7,0.621847425642499,0.988812544054697,-0.955918162059008,1.10200806824596,1.3811966828644,0.785,-6.263,0.5
"1314",11,66,6,0,8,4.6,5,0.621847425642499,-1.010808374155,-0.955918162059008,-0.344623900834099,-0.0430845059620013,0.785,-6.263,-0.5
"1315",12,66,5,1,8,5.3,6,-0.170314900016734,0.988812544054697,-0.955918162059008,0.161697288343922,0.669056088451199,-0.215,-6.263,0.5
"1316",13,66,4,1,8,6.4,7,-0.962477225675968,0.988812544054697,-0.955918162059008,0.957344871337956,1.3811966828644,-1.215,-6.263,0.5
"1317",14,66,5,1,8,6.5,6,-0.170314900016734,0.988812544054697,-0.955918162059008,1.02967646979196,0.669056088451199,-0.215,-6.263,0.5
"1318",15,66,7,1,8,7.4,7,1.41400975130173,0.988812544054697,-0.955918162059008,1.68066085587799,1.3811966828644,1.785,-6.263,0.5
"1319",16,66,6,0,8,6.7,6,0.621847425642499,-1.010808374155,-0.955918162059008,1.17433966669997,0.669056088451199,0.785,-6.263,-0.5
"1320",17,66,4,0,8,4.9,4,-0.962477225675968,-1.010808374155,-0.955918162059008,-0.12762910547209,-0.755225100375202,-1.215,-6.263,-0.5
"1321",18,66,4,0,8,5.1,4,-0.962477225675968,-1.010808374155,-0.955918162059008,0.0170340914359159,-0.755225100375202,-1.215,-6.263,-0.5
"1322",19,66,7,1,8,8.6,8,1.41400975130173,0.988812544054697,-0.955918162059008,2.54864003732602,2.0933372772776,1.785,-6.263,0.5
"1323",20,66,5,0,8,4.5,4,-0.170314900016734,-1.010808374155,-0.955918162059008,-0.416955499288102,-0.755225100375202,-0.215,-6.263,-0.5
"1324",1,67,6,1,23,5.9,6,0.621847425642499,0.988812544054697,1.33352338845753,0.595686879067941,0.669056088451199,0.785,8.737,0.5
"1325",2,67,8,1,23,8.1,7,2.20617207696097,0.988812544054697,1.33352338845753,2.18698204505601,1.3811966828644,2.785,8.737,0.5
"1326",3,67,6,1,23,5.9,5,0.621847425642499,0.988812544054697,1.33352338845753,0.595686879067941,-0.0430845059620013,0.785,8.737,0.5
"1327",4,67,3,1,23,6,6,-1.7546395513352,0.988812544054697,1.33352338845753,0.668018477521944,0.669056088451199,-2.215,8.737,0.5
"1328",5,67,7,1,23,8.3,8,1.41400975130173,0.988812544054697,1.33352338845753,2.33164524196402,2.0933372772776,1.785,8.737,0.5
"1329",6,67,5,1,23,5.8,5,-0.170314900016734,0.988812544054697,1.33352338845753,0.523355280613938,-0.0430845059620013,-0.215,8.737,0.5
"1330",7,67,5,1,23,5.5,7,-0.170314900016734,0.988812544054697,1.33352338845753,0.306360485251928,1.3811966828644,-0.215,8.737,0.5
"1331",8,67,4,1,23,5.9,6,-0.962477225675968,0.988812544054697,1.33352338845753,0.595686879067941,0.669056088451199,-1.215,8.737,0.5
"1332",9,67,4,1,23,8.2,9,-0.962477225675968,0.988812544054697,1.33352338845753,2.25931364351001,2.8054778716908,-1.215,8.737,0.5
"1333",10,67,7,1,23,6.9,7,1.41400975130173,0.988812544054697,1.33352338845753,1.31900286360797,1.3811966828644,1.785,8.737,0.5
"1334",11,67,5,1,23,6.7,6,-0.170314900016734,0.988812544054697,1.33352338845753,1.17433966669997,0.669056088451199,-0.215,8.737,0.5
"1335",12,67,6,1,23,6.4,6,0.621847425642499,0.988812544054697,1.33352338845753,0.957344871337956,0.669056088451199,0.785,8.737,0.5
"1336",13,67,4,1,23,6.4,7,-0.962477225675968,0.988812544054697,1.33352338845753,0.957344871337956,1.3811966828644,-1.215,8.737,0.5
"1337",14,67,5,1,23,5.5,5,-0.170314900016734,0.988812544054697,1.33352338845753,0.306360485251928,-0.0430845059620013,-0.215,8.737,0.5
"1338",15,67,4,1,23,7.3,6,-0.962477225675968,0.988812544054697,1.33352338845753,1.60832925742398,0.669056088451199,-1.215,8.737,0.5
"1339",16,67,4,1,23,6.7,5,-0.962477225675968,0.988812544054697,1.33352338845753,1.17433966669997,-0.0430845059620013,-1.215,8.737,0.5
"1340",17,67,1,1,23,5.6,6,-3.33896420265367,0.988812544054697,1.33352338845753,0.378692083705931,0.669056088451199,-4.215,8.737,0.5
